motif,Naive,CM,EM,PD1_Low
ANK,-0.09081196581196581,-0.4262820512820513,-0.43696581196581197,-0.21225071225071224
PTB,0.0010683760683760646,-0.280982905982906,-0.3632478632478633,-0.16666666666666666
CKS1,0.1661111111111111,0.3005555555555555,0.18888888888888888,0.1325925925925926
PP2B,0.28739316239316237,0.22649572649572652,0.16880341880341881,0.19373219373219375
BRCT,-0.02111111111111111,-0.24777777777777776,-0.25666666666666665,-0.16481481481481483
IRF7,0.02777777777777778,-0.1461111111111111,-0.22999999999999998,-0.0811111111111111
PP2A,-0.14316239316239315,-0.08440170940170941,-0.09829059829059829,-0.22934472934472935
deltaCOP1,-0.14316239316239315,-0.08440170940170941,-0.09829059829059829,-0.22934472934472935
eIF4E,-0.14316239316239315,-0.08440170940170941,-0.09829059829059829,-0.22934472934472935
REV1ctd,0.21901709401709402,0.21474358974358976,0.1485042735042735,0.1274928774928775
PDZ,0.21026234567901236,0.06095679012345679,-0.027006172839506168,-0.0640432098765432
TRAF4,-0.04166666666666667,-0.1955128205128205,-0.13034188034188035,-0.1502849002849003
WRC,0.013888888888888888,-0.19337606837606836,-0.0010683760683760646,-0.0527065527065527
SH3,-0.058421516754850085,-0.12367724867724866,-0.1867283950617284,-0.1674015285126396
LIR,0.17777777777777778,0.08117283950617285,0.017901234567901235,-0.026646090534979423
Integrin,0.08974358974358974,0.00747863247863248,0.011752136752136755,-0.17022792022792024
SUMO,-0.16696859903381642,0.14794685990338163,0.07548309178743962,0.0676328502415459
UBA3,-0.04797979797979798,0.16287878787878787,0.147979797979798,0.029966329966329964
MAPK,-0.1450617283950617,0.15997942386831276,0.060356652949245554,0.08081847279378143
TRAF2like,0.010683760683760674,0.1527777777777778,0.08867521367521367,-0.1581196581196581
MYND,0.03418803418803419,0.06303418803418803,-0.045940170940170943,-0.15669515669515668
Clathr,0.06944444444444445,0.04833333333333333,0.15666666666666668,-0.0018518518518518521
Arc,0.12323232323232322,0.1386363636363636,0.008333333333333331,0.09629629629629628
WD40,0.07419590643274854,-0.125,0.024122807017543865,0.047027290448343084
FHA,0.04899267399267399,0.12240537240537241,0.02442002442002442,-0.04293854293854294
WW,0.12196969696969696,-0.036111111111111115,-0.09015151515151515,-0.060437710437710436
BIR,-0.0023809523809523794,0.06944444444444445,0.07797619047619048,0.10793650793650793
PCNA,-0.09935897435897437,0.07264957264957264,0.07264957264957267,0.09971509971509972
USP7,-0.09390096618357488,-0.043478260869565216,-0.012681159420289856,-0.061996779388083734
MSH2,-0.027222222222222224,0.06555555555555556,-0.09333333333333332,-0.016296296296296295
PP1,0.08967391304347826,-0.07397342995169082,0.06702898550724638,-0.024557165861513686
SH2,0.07145061728395062,0.08858024691358024,-0.02391975308641975,-0.06831275720164609
Pex14,0.08449074074074074,0.05401234567901235,0.029706790123456794,-0.07433127572016461
CYCLIN,0.06363636363636363,0.056313131313131315,0.025252525252525252,-0.04713804713804714
14-3-3,0.005494505494505492,-0.06333943833943834,0.06333943833943834,0.000508750508750507
PP4,0.004528985507246376,0.0027173913043478243,-0.05464975845410627,-0.017109500805152982
