motif,Naive,CM,EM,PD1_Low
Clathr,-0.2653364632237872,0.37519561815336466,-0.022222222222222213,0.24475743348982784
EVH1,-0.1617231638418079,-0.2602793471437539,-0.02126490897677339,0.0017001464741577728
TRFH,0.1300612052730697,0.10989485247959824,0.21943659761456372,0.1596045197740113
Integrin,0.09290646578782172,-0.2041745134965474,0.07835059635907093,-0.01352270349445491
DLG,0.008174603174603175,-0.18414021164021166,-0.09497354497354497,-0.04447971781305115
PP2B,-0.1709017915158266,0.01938294811101829,-0.03765780191218787,-0.06556901513041863
GBD,0.08935185185185185,0.13650793650793652,0.15214285714285714,0.11273368606701939
CDC14,0.1346153846153846,0.08994935106046217,0.0547008547008547,0.1459639126305793
deltaCOP1,-0.03873015873015873,0.14563492063492062,-0.07388888888888889,-0.016904761904761905
CKS1,-0.02646372876636035,-0.13580246913580246,-0.010054070361087904,-0.08151551718803181
eIF4E,0.07311395202020202,-0.04243607954545454,-0.12713068181818182,0.001722958754208757
PP2A,-0.040042162698412695,-0.021841931216931218,0.12338376322751322,0.003497023809523806
TRAF2like,0.10619885874246339,0.027946005598621877,-0.11306255383290267,0.023094315245478034
NRP,0.0015873015873015886,0.11284391534391534,-0.012857142857142859,0.08796296296296297
REV1ctd,0.030350601779173206,0.03272407864244599,0.10889337419949664,0.011184205061756082
APCC,0.10863237367535362,-0.05847773684449902,-0.016043571201164328,-0.025310410697230182
WRC,0.001598243464052287,-0.10547385620915033,0.03273080065359477,-0.043508306100217865
PP1,-0.008059177950818817,0.10528140017304105,-0.007304729440952347,0.007256952045393741
UBA3,0.08695544676853088,-0.018555605004203134,0.003179548039361123,0.04840198453905619
PTB,0.012907896328555012,0.08643697453577694,0.037829643742817394,0.035111594991834506
WW,-0.0006398737530812978,0.009336051788881979,0.08562098279079411,0.007921917355879621
IRF7,0.0843410759897829,-0.07119053320561941,0.06357758620689655,-0.03688404640272456
WD40,-0.006414710930014632,-0.02402599225777469,0.08281961246757988,-0.010133739981492593
BIR,-0.08059779794511215,-0.022511957321559972,0.037318936854440904,-0.024943449704303275
MSH2,0.08026431820291469,-0.015130418639190568,-0.010918499953587672,0.034824716111265815
CYCLIN,0.02966374710560757,0.08004295446155912,0.039070103023591395,0.02796290703267448
CSL,0.044645675505050504,0.058514835858585856,0.050347222222222224,0.07378472222222222
Arc,-0.0693631958755272,0.023050588313501298,0.019903129547150022,-0.0029021742609457828
SH2,-0.01772993954069201,0.007759674250730994,0.06822659676535088,0.024700241634178038
PDZ,-0.03927339680633228,-0.06766369736474455,0.024844966574501536,-0.04644920978479511
MYND,0.02104377104377104,-0.01209925340360123,0.03537549407114624,-0.05784414190211292
14-3-3,-0.021971237004939463,-0.05779480732538027,0.028766115658267803,-0.0292200883277757
BRCT,-0.05473796091897637,-0.03946767775870057,0.0397393576431472,-0.04338418317753614
TYR,-0.029028573081149863,0.051082576590124745,0.05235988200589971,0.03010263430183611
ANK,0.05139283459595959,-0.004557291666666664,0.04482323232323232,-0.028382786195286197
SH3,0.02058223211836649,0.009053761879406878,0.048638338953697874,0.0076148320255004995
PP4,-0.016752259505882695,0.018366192279235756,0.04581755668712191,-0.003943557083653702
Actin,-0.009595959595959595,0.045690778755294884,0.005229716520039099,-0.024124760146265523
TRAF4,0.038307112422156675,-0.035738041529296084,0.021468371025893152,0.0034495279593318817
NRBOX,0.006003179384203482,-0.017570281124497992,-0.013020833333333332,0.03482448311765581
MAPK,-0.033879100306695935,-0.029843499447324586,-0.01545058614730746,-0.024090680283758607
FHA,-0.0024088210347752315,0.024764395438695692,0.03345914616906984,-0.001159802720447334
PCNA,0.03065122524337026,0.03220208123531386,0.004071836186639812,0.013463130804520532
SUMO,-0.029170113041080782,-0.001180038599393439,-0.007670250896057348,-0.01890451245289955
LIR,0.0074479547392787525,0.025840357730263157,0.008320769371345026,-0.016962935043047436
Pex14,-0.009482303837142545,-0.00475505179806255,0.0035784108364753514,-0.024460339872526254
USP7,0.003468371898178951,0.012558216899534265,0.024206877250789426,0.012478276838445391
TRAF6,-0.004431599229287091,-0.017678227360308284,0.011761400128452152,0.0010597302504816962
