ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
PP2A,20,336,114109.0,0.2966252509291045,-0.0566385582010582,241920,-3.2663731126630617,0.8703158680221157,-1.5202659406094727,-2.61314433703436,CM_Low,0.6471823656635007,
PP2B,14,342,96551.0,0.061334090101953204,0.12028914879792073,172368,10.430926425438882,0.23703420890650637,-0.8778035891832818,-2.6039790330460373,CM_Low,0.3158978163178018,
PP4,23,333,140258.0,0.7324568661974834,0.01737969853911883,275724,1.4538042661542547,0.5815650789207856,-2.334853431411946,-2.579069052824231,CM_Low,0.8426015269054504,
PTB,22,334,138218.5,0.3856769879629932,0.04501980886711426,264528,2.464152543633263,0.5176266869528073,-1.678911937579381,-2.627758929579387,CM_Low,0.7255733255773597,
Pex14,77,279,394110.5,0.527441750166429,0.01917924767387133,773388,0.9814881071916992,0.5430970793849775,-2.627758929579387,-2.558367591660358,CM_Low,0.8059962478606802,
REV1ctd,13,343,81435.0,0.8264192737269966,0.014614637063616655,160524,1.314595770649963,0.6122709165706123,-1.631357619510386,-2.600105545626365,CM_Low,0.8623505464977356,
SH2,128,228,536627.0,0.40813499563726474,0.021539580287524368,1050624,1.294284504966642,0.2694309331861376,-2.3347917962366074,-2.667602963338799,CM_Low,0.7255733255773597,
SH3,73,283,377180.0,0.6440447100102629,0.014301004135942904,743724,0.8866790611718667,0.5737494626735803,-2.164390818065168,-2.69102844940863,CM_Low,0.8239919448843214,
SUMO,31,325,173453.0,0.32583501685853145,-0.0435456299972429,362700,0.28103096015793877,0.671959106576226,-3.891602789049014,-2.466284427229515,CM_Low,0.6800035134438918,
TRAF2like,12,344,76969.0,0.6044971858955102,0.0358661714039621,148608,0.8417687426972827,0.6308065246796573,-2.333212249565497,-2.579069052824231,CM_Low,0.8059962478606802,
TRAF4,17,339,100995.0,0.6523269563667544,-0.026404071953265083,207468,-1.2790819195284007,0.7340503304842252,-2.067016439486239,-2.600105545626365,CM_Low,0.8239919448843214,
TRAF6,10,346,63981.0,0.7180568800297318,0.0273121387283237,124560,3.1336567635383363,0.5657864212912896,-2.6037818027682897,-2.571911446010917,CM_Low,0.8426015269054504,
TRFH,2,354,14299.0,0.4656076189813484,0.12201820464532329,25488,-1.4078934510132706,0.6494758652660908,-0.9772547179905973,-2.5884036242851813,CM_Low,0.7981844896823116,
TYR,17,339,115051.5,0.06262458082726924,0.10910116258892938,207468,7.072927134157261,0.3152180180575106,-1.5906062692368854,-2.6381783794732705,CM_Low,0.3158978163178018,
UBA3,35,321,197670.0,0.5911023105303882,-0.022548583296246847,404460,-1.5750759147523314,0.879209739621499,-2.3604250019859254,-2.579069052824231,CM_Low,0.8059962478606802,
USP7,189,167,580212.5,0.39584288139474677,0.021259949237327814,1136268,0.7488175170837728,0.5124081357684825,-2.3321405218834057,-2.7188587108488336,CM_Low,0.7255733255773597,
WD40,183,173,566026.0,0.7877588716776189,-0.006731454281913867,1139724,0.3984924186560836,0.8911824091798048,-2.5121440428460065,-2.611232223206855,CM_Low,0.8441795186684732,
WRC,16,340,87055.0,0.0658120450662087,-0.1109579248366013,195840,-0.4113277942217044,0.6872938650285788,-4.2476772505003915,-2.3747252123564406,CM_Low,0.3158978163178018,
WW,91,265,447137.0,0.2933141225783954,0.030103439537401803,868140,0.5561478656902277,0.6659970325447501,-1.830071875217262,-2.9206298094205136,CM_Low,0.6471823656635007,
deltaCOP1,6,350,42529.0,0.19750340273137612,0.1251058201058201,75600,6.619936478371294,0.5353687158055479,-1.3420772933820277,-2.600105545626365,CM_Low,0.5925102081941284,
eIF4E,4,352,27167.0,0.5441155501304218,0.0719302398989899,50688,6.635713915215362,0.5697608344923525,-2.6997795426648983,-2.571911446010917,CM_Low,0.8059962478606802,
