motif,Naive,CM,EM,PD1_Low
LIR,0.012125856572547614,-0.036453502635344325,-0.07340476028953744,-0.045782820009649984
USP7,0.03237063563538296,-0.07331641777168711,-0.02460642477124652,-0.04533314508871944
WD40,-0.029103168700258825,-0.035339971227365485,-0.06359235586545196,-0.027335360806639373
14-3-3,0.013695180715366873,-0.056528176210936545,-0.027525382291535887,-0.01763285104703424
TYR,-0.04958968392081477,-0.01616883986065029,0.01552012748206303,0.0011696149579863066
SH2,-0.02808856486505609,-0.04396027637708414,-0.028287917015668657,-0.03565894763848195
SH3,-0.008199996960821949,-0.017021731149630476,-0.04101443050167754,-0.003398829508193431
WW,0.025766562643968906,-0.03990595025770491,-0.002352436493808504,-0.020391182649471984
BIR,-0.030429980166070687,-0.015152945246071792,-0.036728403142817716,0.007801628363670981
FHA,0.01300561458792789,-0.03185150778594676,-0.03355678274176708,-0.009691264841005047
Arc,0.0020145456074444983,-0.014780080663481266,-0.005167799623861255,-0.033495634170332446
APCC,-0.009600593478035057,0.0210065777247904,-0.03282602135635158,-0.018775435736834007
PP4,0.03257808929632903,-0.01653960110322534,-0.017417221537990992,-0.02691056059626262
Clathr,-0.02962759296101878,0.017271904922408036,-0.0019492357970738988,0.02025775188873669
MSH2,-0.01607174757728046,-0.026975582133881338,0.027486510921086848,0.01318926775205828
MYND,-0.003490217815303009,0.006340555527118362,-0.02666065875014341,-0.008467720583181633
BRCT,0.020152118851084803,-0.026534726280405367,0.0051380129324863095,-0.013786960009078324
Pex14,-0.02098477049844006,0.016859020218210514,-0.009111877705787612,-0.0005147711684515168
LYPXL,0.0012305235151705129,-0.005818845899550621,-0.015530416556127361,-0.020099684077737708
CYCLIN,-0.00958494020004144,-0.019563475620301498,-0.005663991139999106,-0.003855158309348294
SUMO,-0.01935027944140312,0.0063701742289700315,-0.014585046457235653,0.008994474322109586
REV1ctd,-0.009949184065026262,0.018986726459268043,0.0010260359199753318,-0.0013107862024709371
PP2A,-0.01841110534510618,-0.0066140414513996115,0.003468241373795654,0.004862263154612123
TRAF4,-0.017222225883341543,0.01158961481856944,-0.00047458874592732833,-0.0025145200726661315
Integrin,0.011238703943771246,-0.017003314027445312,0.0025656533044070614,-0.011887707378737915
PP1,0.016804200338633196,0.0013787467863722938,-0.002077045742809869,-0.012628501120138564
CKS1,0.016331178540844263,-0.004997479686419721,-0.010009719648018847,-0.007789428340553086
deltaCOP1,-0.012927887927950943,0.015287208388415005,-0.0022662537331607975,-4.4256518635736826e-05
WRC,0.012413853556721406,-0.005997125081344345,-0.004502992500731557,-0.013200396249915444
PDZ,8.073574087063647e-05,-0.012431701869079569,0.011717294770913668,-0.004838166387331319
NRP,-0.010923112475490993,-0.00622360360464533,-0.012254055732372109,0.0075758457828183695
TRAF2like,0.00027665595415223514,0.010814549046575625,-0.006821952895582523,-0.0005294089936202431
DLG,0.010793398308057896,-0.005807385420326941,-0.0009390018451076784,-0.007454805321629542
MAPK,-0.010443163766765563,-0.004054058020229177,-0.0030108866561922376,-0.006868985156566597
ANK,0.0050842692489048175,-0.0025977308094277517,-0.007971964865852402,-0.008332130990018253
UBA3,0.0034598143598438434,-0.004479280247567309,0.0018109688148555247,-0.004655883953794167
IRF7,-0.004294337955390602,-0.003697593569845562,0.001791664987233469,-0.0024702635540303952
eIF4E,-0.004294337955390602,-0.003697593569845562,0.001791664987233469,-0.0024702635540303952
CSL,0.0006080443656633426,-0.003221768137573064,-0.0038598127296585365,-0.00211066538404942
TRFH,0.0029787038629246762,0.0036995180708530397,0.003292289653136128,-0.0012665296838352007
Actin,-0.003494764416176793,0.0002861676777745209,-0.0023413151353032843,0.0025478759979972346
