motif,Naive,CM,EM,PD1_Low
eIF4E,0.0981357610982545,,,
IRF7,0.09813576109825449,,0.09813576109825423,
deltaCOP1,0.09813576109825446,0.09813576109825442,,
TRAF4,,0.09813576109825446,0.09813576109824215,0.09813576109824831
TRFH,0.09813576109825442,0.09813576109825378,,
REV1ctd,0.0981357610982544,0.09813576109825374,,
Integrin,0.098134412625428,0.09813458750804885,0.09813458092487998,0.09813454765875221
BRCT,0.09813378432944662,0.09813403882736726,0.09813396473929231,0.0981339917084966
WRC,0.0981337222659631,0.09813399199314651,0.09813393780080512,0.09813387853742533
Actin,0.09813348458021084,0.09813389610156441,0.09813372371674552,0.09813382388872557
ANK,0.0981333122045055,0.09813373183529467,0.09813354586619766,0.0981335560665234
CSL,0.0981332573656173,0.09813355755178708,0.09813348208118586,0.09813345582187563
UBA3,0.09813319547404711,0.09813353942436392,0.09813342784892927,0.09813345464516339
DLG,0.09813284526979715,0.0981332146849832,0.09813317484127491,0.0981330393091111
TRAF2like,0.09813175077155689,0.09813262398230332,0.09813230158225196,0.09813238627192415
CKS1,0.09813163157686024,0.09813226024447763,0.09813203796481404,0.0981320760244856
NRP,0.09813124981506134,0.09813208202896398,0.09813178928565601,0.09813189074921604
Clathr,0.09813074877879145,0.09813130402538112,0.09813088034176398,0.09813101829151173
MSH2,0.09813049614523789,0.09813092139612296,0.09813125447042842,0.09813117174086021
TYR,0.09813119251392652,0.09812328093561806,0.09812228096060055,0.09812186779913785
PDZ,0.09812952718712233,0.09813075629728885,0.09813062433350928,0.0981305737847858
PP2A,0.09812827804285018,0.09812934866782616,0.09812879512574521,0.09812888778689255
PP4,0.0981275033919609,0.09812691587765582,0.09812758878621536,0.09812757521005477
PP1,0.09812520788197183,0.0981269312763069,0.09812596675446142,0.09812617545435695
Arc,0.09810293421887624,0.09810814003034365,0.098126775766273,0.09812038033954097
LIR,0.09811493377959389,0.09811957509159508,0.09812620716556962,0.09812570738043788
MYND,0.09812454370395482,0.09812614400746146,0.09812607992285846,0.09812613317093422
USP7,0.09812375645272756,0.098126023629687,0.09812029858947821,0.09812486809051582
WD40,0.09812008360175675,0.09811965729538412,0.09812458594796258,0.09812249723890769
WW,0.0981223120958566,0.09812400530903531,0.09812310318391812,0.0981227703098208
SH2,0.09812235846207014,0.09812378508906827,0.0981207022058668,0.09812358265869292
LYPXL,0.0981212067822852,0.09812313330616607,0.0981236343298916,0.09812362306265685
SH3,0.0981174320442612,0.09812294308949801,0.0981208644467555,0.09812070007649895
Pex14,0.0981222106238659,0.09812293758918622,0.09812175899706313,0.09812185630909001
MAPK,0.09812033192022143,0.0981223830950454,0.09812161418907683,0.09812168128680751
SUMO,0.09812080472633719,0.09812145018556417,0.09812109719241854,0.09812060525215513
BIR,0.0981210014973703,0.0981134714755438,0.09811836260442983,0.09810911147993148
APCC,0.09811255334983411,0.0981162785674496,0.09811973235891153,0.09812031437295862
14-3-3,0.0981071297599645,0.09811914819328862,0.09811366932615984,0.09811325377332045
FHA,0.09811195090032727,0.09811835857053108,0.09811519777830956,0.09811359069665242
CYCLIN,0.09811335402579888,0.09811676720767312,0.0981147206304789,0.09811491100191011
